level,name,mean,std,min,max,num_trials,hardware,device,source_file
level3,4_LeNet5.py,0.322,0.0667,0.251,0.77,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,5_AlexNet.py,2.87,2.37,0.893,9.29,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,6_GoogleNetInceptionModule.py,12.3,1.52,11.2,16.6,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,7_GoogleNetInceptionV1.py,5.26,2.49,3.63,19.6,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,8_ResNetBasicBlock.py,2.21,0.377,1.67,2.68,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,9_ResNet18.py,3.55,0.538,2.82,5.09,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,10_ResNet101.py,15.9,2.28,13.6,27.9,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,11_VGG16.py,5.93,0.723,5.47,7.67,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,12_VGG19.py,5.95,0.43,5.54,7.01,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,13_DenseNet121TransitionLayer.py,0.428,0.0287,0.32,0.538,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,14_DenseNet121DenseBlock.py,10.6,0.202,10.3,11.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,15_DenseNet121.py,14.7,2.65,12.8,28.4,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,16_DenseNet201.py,36.5,2.03,33.2,47.6,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,17_SqueezeNetFireModule.py,0.789,0.0546,0.751,1.14,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,18_SqueezeNet.py,2.94,0.409,2.42,4.52,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,19_MobileNetV1.py,4.27,0.674,3.3,5.99,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,20_MobileNetV2.py,9.38,1.41,7.26,13.6,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,21_EfficientNetMBConv.py,7.5,0.117,7.32,7.91,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,22_EfficientNetB0.py,6.69,0.865,5.5,11.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,23_EfficientNetB1.py,4.72,1.39,3.16,9.99,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,24_EfficientNetB2.py,2.42,0.263,1.91,3.63,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,25_ShuffleNetUnit.py,10.6,0.158,10.4,11.5,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,26_ShuffleNet.py,14.7,0.702,13.7,18.2,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,27_RegNet.py,2.85,0.159,2.4,3.39,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,28_VisionTransformer.py,2.61,0.963,1.74,4.26,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,29_SwinMLP.py,10.2,0.589,9.1,12.4,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,30_SwinTransformerV2.py,9.98,4.05,8.47,31.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,31_VisionAttention.py,13.8,0.607,13.0,15.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,32_ConvolutionalVisionTransformer.py,2.93,0.504,2.42,6.19,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,33_VanillaRNN.py,0.169,0.0355,0.124,0.38,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,34_VanillaRNNHidden.py,0.138,0.042,0.0804,0.36,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,35_LTSM.py,123.0,5.19,118.0,157.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,36_LTSMHn.py,124.0,8.16,118.0,185.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,37_LTSMCn.py,127.0,5.72,120.0,150.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,38_LTSMBidirectional.py,272.0,11.7,256.0,334.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,39_GRU.py,255.0,15.4,185.0,291.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,40_GRUHidden.py,257.0,17.5,192.0,313.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,41_GRUBirectional.py,506.0,30.0,433.0,694.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,42_GRUBidirectionalHidden.py,497.0,23.5,421.0,561.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,43_MinGPTCausalAttention.py,11.7,0.151,11.3,12.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,44_MiniGPTBlock.py,25.2,0.598,24.5,29.5,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,45_UNetSoftmax.py,9.08,5.53,7.76,41.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,46_NetVladWithGhostClusters.py,0.602,0.313,0.28,1.19,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,47_NetVladNoGhostClusters.py,0.487,0.242,0.269,1.1,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,48_Mamba2ReturnY.py,0.467,0.143,0.311,1.12,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,49_Mamba2ReturnFinalState.py,0.223,0.0904,0.167,0.987,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,50_ReLUSelfAttention.py,3.98,0.0632,3.93,4.33,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
